0.370522,1,0.854704,0.266864,0.286725,0.243429,0.243249,0.188916
0.165004,1,0.855797,0.24336,0.333069,0.248426,0.258849,0.170327
0.131265,1,0.937902,0.311441,0.296844,0.294893,0.286667,0.211136
0.346008,1,0.898136,0.362091,0.346544,0.323891,0.314451,0.245196
0.608968,1,0.870739,0.510148,0.557484,0.519684,0.533974,0.448423
0.245451,1,0.874498,0.282547,0.337359,0.272471,0.306693,0.191604
0.274616,1,0.883571,0.323544,0.339902,0.296277,0.316102,0.219224
0.143494,1,0.865478,0.235094,0.272398,0.248846,0.218047,0.121039
0.165936,1,0.856581,0.219657,0.23589,0.209938,0.200434,0.0902616
0.243953,1,0.923587,0.369981,0.360963,0.352728,0.352543,0.262848
0.12214,1,0.898902,0.241396,0.253464,0.210634,0.202137,0.146472
0.00976123,1,0.97343,0.251559,0.263346,0.253843,0.252786,0.153156
0.391881,1,0.859945,0.324452,0.373047,0.326278,0.354204,0.234421
0.399973,1,0.865584,0.337279,0.376707,0.335594,0.361324,0.245252
0.416691,1,0.900244,0.314836,0.347404,0.321471,0.319617,0.229017
0.469837,1,0.873358,0.32152,0.346888,0.310078,0.33054,0.229888
0.434026,1,0.888958,0.362304,0.368003,0.332099,0.361067,0.257213
0.490512,1,0.881732,0.351718,0.375412,0.334034,0.351851,0.275654
0.16073,1,0.926587,0.263926,0.26052,0.235122,0.226079,0.157632
0.200141,1,0.916036,0.266734,0.259749,0.239441,0.236448,0.161594
0.201267,1,0.927214,0.306598,0.293025,0.277565,0.274438,0.201855
0.280838,1,0.940955,0.400617,0.381271,0.366538,0.361237,0.311432
0.11595,1,0.903997,0.279816,0.328227,0.278256,0.26991,0.189971
0.396174,1,0.902886,0.403135,0.414527,0.377944,0.370576,0.298608
0.176563,1,0.891754,0.245582,0.279057,0.227911,0.229035,0.148292
0.040461,1,0.97853,0.234394,0.255223,0.239687,0.234767,0.153232
0.388358,1,0.898859,0.522706,0.493109,0.456694,0.464202,0.395333
0.261257,1,0.905454,0.215079,0.213103,0.187894,0.185107,0.120252
0.278893,1,0.869084,0.343301,0.375989,0.318551,0.315905,0.255973
0.112287,1,0.819502,0.19716,0.296337,0.208736,0.206153,0.108282
0.13018,1,0.895184,0.259802,0.260859,0.235748,0.219923,0.112687
0.224958,1,0.836532,0.152845,0.21498,0.137922,0.158706,0.0592699
0.138816,1,0.871923,0.228358,0.222625,0.18839,0.182082,0.114603
0.318174,1,0.866388,0.240553,0.251563,0.205912,0.216048,0.132374
0.13055,1,0.875621,0.230089,0.256172,0.204251,0.200944,0.108059
0.210489,1,0.82414,0.342172,0.36127,0.268701,0.284466,0.185574
0.377794,1,0.883298,0.468425,0.444184,0.414259,0.420855,0.357176
0.356591,1,0.873825,0.370083,0.34456,0.320271,0.321748,0.265702
0.193956,1,0.908215,0.24339,0.388812,0.273085,0.268865,0.144757
0.310349,1,0.894895,0.287085,0.3477,0.276824,0.293557,0.185388
0.254685,1,0.883697,0.26053,0.320867,0.264413,0.258483,0.143404
0.218597,1,0.89979,0.236278,0.259237,0.221263,0.209632,0.108995
0.147369,1,0.885384,0.273341,0.308982,0.260452,0.250987,0.152256
0.485824,1,0.844773,0.377557,0.395816,0.357026,0.363309,0.281275
0.137541,1,0.868138,0.264242,0.249448,0.245874,0.232041,0.128035
0.190173,1,0.875599,0.306383,0.284752,0.266362,0.285075,0.163654
0.142718,1,0.728465,0.14972,0.265771,0.198779,0.149906,0.0932954
0.569884,1,0.841211,0.466449,0.411942,0.427847,0.412628,0.350617
0.777156,1,0.946307,0.798055,0.750522,0.767908,0.757239,0.727185
0.190589,1,0.809999,0.209359,0.3048,0.221417,0.216188,0.0986303
0.160421,1,0.825899,0.191675,0.2696,0.187041,0.183593,0.121105
0.201551,1,0.889421,0.244697,0.271209,0.231078,0.224674,0.159499
0.0388992,1,0.914793,0.214979,0.258213,0.219715,0.225489,0.147556
0.245528,1,0.931951,0.321155,0.32204,0.306857,0.29035,0.223835
0.303294,1,0.922912,0.349936,0.338338,0.321532,0.312473,0.260269
0.0714355,1,0.929763,0.23763,0.255668,0.234772,0.225108,0.16557
0.07181,1,0.928528,0.235553,0.253037,0.23034,0.223155,0.165727
0.0931688,1,0.931852,0.267199,0.295946,0.260389,0.275286,0.190351
0.437246,1,0.822193,0.34397,0.375091,0.310134,0.314949,0.236553
0.191273,1,0.797657,0.228979,0.356694,0.236063,0.227007,0.14195
0.344011,1,0.863595,0.366747,0.33412,0.310624,0.321412,0.253872
0.474134,1,0.840831,0.432943,0.465921,0.399924,0.406652,0.341688
0.341867,1,0.847959,0.227037,0.253069,0.198033,0.199687,0.117471
0.643353,1,0.882905,0.52619,0.552638,0.519185,0.520525,0.485994
0.437503,1,0.770923,0.257416,0.326576,0.268942,0.269647,0.194371
0.361062,1,0.786537,0.17946,0.234669,0.176014,0.174768,0.107201
