7.46598e-06,9.92093e-06,8.10657e-06,1.00643e-05,-2.21001e-05,-2.18024e-05,-2.19914e-05,-2.18039e-05,1,0.950271,0.981299,0.950115,3.95824e-06,3.83537e-06,3.90099e-06,3.8378e-06,6.00201e-05,8.07223e-05,6.39489e-05,8.27904e-05,6.09401e-07,7.14598e-07,6.772e-07,7.08627e-07
2.00469e-05,3.33165e-05,2.57337e-05,3.28096e-05,-5.11578e-05,-4.97976e-05,-5.03633e-05,-4.98353e-05,1,0.827455,0.884956,0.833298,8.71082e-06,8.02062e-06,8.27136e-06,8.04295e-06,0.000132204,0.000223751,0.000156318,0.000220246,3.25325e-06,3.52338e-06,3.43871e-06,3.50696e-06
5.18132e-05,6.8312e-05,5.6897e-05,7.00811e-05,-6.50058e-05,-6.39487e-05,-6.46349e-05,-6.3856e-05,1,0.897745,0.954857,0.893639,1.01544e-05,9.72353e-06,9.98136e-06,9.66822e-06,0.000329704,0.000472636,0.000368865,0.000484823,5.42442e-06,5.3684e-06,5.3964e-06,5.35329e-06
2.14334e-05,2.66613e-05,1.39939e-05,2.66775e-05,-4.00658e-05,-3.95404e-05,-4.04537e-05,-3.94542e-05,0.968498,0.899526,1,0.88418,7.30553e-06,7.09231e-06,7.44316e-06,7.04699e-06,0.000188293,0.000239644,0.000123005,0.000237731,1.40824e-06,1.60924e-06,1.43224e-06,1.66749e-06
1.69574e-06,2.81745e-06,2.30943e-06,2.43229e-06,-1.58673e-05,-1.5672e-05,-1.57825e-05,-1.56992e-05,1,0.971325,0.991311,0.975316,2.84541e-06,2.7723e-06,2.80733e-06,2.78546e-06,1.05499e-05,1.74296e-05,1.46952e-05,1.49856e-05,2.75301e-07,3.1645e-07,3.03494e-07,3.08947e-07
5.81694e-06,8.26083e-06,7.15589e-06,7.35946e-06,-4.61274e-05,-4.53524e-05,-4.57787e-05,-4.55453e-05,1,0.901965,0.956998,0.928826,7.92632e-06,7.59442e-06,7.79709e-06,7.6904e-06,1.58744e-05,2.56658e-05,2.19453e-05,2.21024e-05,2.70552e-06,2.97171e-06,2.76631e-06,2.90531e-06
8.00655e-06,1.11766e-05,9.22066e-06,1.00345e-05,-5.50031e-05,-5.41136e-05,-5.46785e-05,-5.43373e-05,1,0.908019,0.973982,0.935035,9.59004e-06,9.23186e-06,9.50156e-06,9.34132e-06,2.6776e-05,4.14237e-05,3.19443e-05,3.67125e-05,3.14255e-06,3.38961e-06,3.10469e-06,3.32735e-06
1.85967e-05,2.42179e-05,2.05094e-05,2.68026e-05,-5.92427e-05,-5.83932e-05,-5.89241e-05,-5.81186e-05,1,0.903868,0.962053,0.86573,9.8767e-06,9.48354e-06,9.71098e-06,9.30667e-06,8.94469e-05,0.000127261,9.83404e-05,0.000141567,4.1505e-06,4.41775e-06,4.2662e-06,4.52924e-06
7.82772e-06,1.02603e-05,8.33854e-06,1.09009e-05,-4.37626e-05,-4.30944e-05,-4.35981e-05,-4.30497e-05,1,0.891125,0.969458,0.8862,7.52954e-06,7.24007e-06,7.46805e-06,7.21686e-06,2.96889e-05,4.00158e-05,3.12744e-05,4.54961e-05,2.47186e-06,2.71354e-06,2.50308e-06,2.73469e-06
3.64965e-05,4.42923e-05,3.39561e-05,4.58777e-05,-4.52177e-05,-4.4564e-05,-4.51763e-05,-4.45414e-05,0.999826,0.955165,1,0.953708,7.57997e-06,7.29004e-06,7.55603e-06,7.28271e-06,0.00025837,0.000312704,0.00022804,0.000327861,2.89556e-06,2.90143e-06,2.91552e-06,2.88587e-06
2.82529e-05,3.65414e-05,2.77325e-05,3.9806e-05,-6.93066e-05,-6.80146e-05,-6.88645e-05,-6.78879e-05,1,0.874501,0.9498,0.865307,1.27173e-05,1.21311e-05,1.24891e-05,1.20946e-05,0.00022541,0.000306247,0.00022198,0.000334765,3.68143e-06,4.28455e-06,3.96981e-06,4.23396e-06
0.00012829,0.000172959,0.000134321,0.000176878,-0.000154234,-0.000151509,-0.000153723,-0.000151389,1,0.892794,0.979804,0.886879,2.24836e-05,2.12615e-05,2.22489e-05,2.11674e-05,0.000611689,0.000907023,0.000643968,0.000939152,1.59454e-05,1.53113e-05,1.58337e-05,1.52818e-05
