1.20558e-05,1.55619e-05,1.18984e-05,1.56402e-05,-2.0728e-05,-2.04583e-05,-2.06347e-05,-2.04546e-05,1,0.949511,0.983864,0.947849,3.7229e-06,3.61835e-06,3.6792e-06,3.61819e-06,0.00012773,0.000163908,0.000121186,0.000165061,4.19894e-07,5.03619e-07,4.74482e-07,5.01739e-07
1.25256e-05,1.77735e-05,1.46193e-05,1.80997e-05,-1.50346e-05,-1.47567e-05,-1.48993e-05,-1.47576e-05,1,0.950298,0.977572,0.950025,2.56577e-06,2.44069e-06,2.50109e-06,2.44244e-06,0.000125825,0.000177718,0.00014418,0.000181595,5.12373e-07,5.42484e-07,5.24976e-07,5.34218e-07
1.27173e-05,1.49835e-05,1.30326e-05,1.55826e-05,-1.35512e-05,-1.3397e-05,-1.35075e-05,-1.33829e-05,1,0.962271,0.987633,0.958545,2.21418e-06,2.15643e-06,2.19519e-06,2.14771e-06,0.000111512,0.000132236,0.000112885,0.000138442,5.36566e-07,5.38925e-07,5.36923e-07,5.36299e-07
1.08845e-05,1.38506e-05,8.22072e-06,1.41726e-05,-1.70266e-05,-1.68348e-05,-1.71597e-05,-1.68052e-05,0.982977,0.950542,1,0.944881,3.04903e-06,2.97492e-06,3.10011e-06,2.95952e-06,0.000103701,0.000135137,8.02809e-05,0.000137763,3.92912e-07,4.44452e-07,3.91418e-07,4.60376e-07
9.05032e-07,1.30098e-06,1.05008e-06,1.25158e-06,-6.74486e-06,-6.68992e-06,-6.72846e-06,-6.69224e-06,1,0.982854,0.996854,0.982605,1.15743e-06,1.1413e-06,1.15166e-06,1.14248e-06,8.46092e-06,1.20816e-05,9.82093e-06,1.14845e-05,3.3961e-08,3.93915e-08,3.76433e-08,3.85322e-08
1.30914e-06,1.66526e-06,1.33865e-06,1.59659e-06,-7.4287e-06,-7.36717e-06,-7.41076e-06,-7.37367e-06,1,0.983983,0.998841,0.986244,1.26642e-06,1.24675e-06,1.2596e-06,1.25001e-06,8.52717e-06,1.09009e-05,8.51115e-06,1.04708e-05,8.69293e-08,9.48782e-08,8.96981e-08,9.26677e-08
7.86766e-07,1.00307e-06,7.68312e-07,8.97925e-07,-6.43127e-06,-6.38915e-06,-6.42686e-06,-6.39198e-06,0.998171,0.986462,1,0.988327,1.09381e-06,1.08295e-06,1.09502e-06,1.08438e-06,5.69621e-06,7.34305e-06,5.6026e-06,6.49282e-06,4.54658e-08,4.84487e-08,3.91576e-08,4.89124e-08
3.01634e-05,3.81437e-05,3.27144e-05,4.22134e-05,-5.76087e-05,-5.67928e-05,-5.73216e-05,-5.65391e-05,1,0.912266,0.967514,0.878057,9.7375e-06,9.36853e-06,9.59175e-06,9.20913e-06,0.000235983,0.000302782,0.0002515,0.00033823,3.6744e-06,3.91455e-06,3.77659e-06,4.0122e-06
1.29782e-05,1.7281e-05,1.43131e-05,1.86141e-05,-4.4633e-05,-4.39649e-05,-4.44707e-05,-4.39101e-05,1,0.90034,0.973529,0.894219,7.76505e-06,7.47956e-06,7.7064e-06,7.45337e-06,9.00359e-05,0.000123297,0.000101704,0.000136142,2.32038e-06,2.54021e-06,2.34184e-06,2.55631e-06
1.08759e-06,1.13443e-06,8.61882e-07,1.20567e-06,-4.84651e-06,-4.82226e-06,-4.84257e-06,-4.82184e-06,1,0.99028,0.998867,0.990077,7.92809e-07,7.88384e-07,7.93606e-07,7.88235e-07,1.12944e-05,1.16732e-05,8.57457e-06,1.26092e-05,1.06763e-08,1.07598e-08,1.12301e-08,1.0437e-08
6.40896e-06,7.63474e-06,6.36241e-06,8.52782e-06,-1.04551e-05,-1.03549e-05,-1.04265e-05,-1.0338e-05,1,0.981397,0.996806,0.974932,1.84138e-06,1.80609e-06,1.83076e-06,1.79865e-06,6.76848e-05,8.17607e-05,6.73728e-05,9.1385e-05,1.7206e-07,1.98172e-07,1.86006e-07,1.9451e-07
2.29198e-06,2.71845e-06,2.36878e-06,2.75146e-06,-5.73731e-06,-5.70057e-06,-5.72743e-06,-5.69923e-06,1,0.985122,0.996537,0.984895,9.42492e-07,9.32884e-07,9.40119e-07,9.32014e-07,2.05364e-05,2.4644e-05,2.12835e-05,2.49272e-05,6.29743e-08,6.15984e-08,6.30021e-08,6.18779e-08
1.24162e-05,1.78621e-05,1.27883e-05,1.62207e-05,-1.4027e-05,-1.38075e-05,-1.39616e-05,-1.38541e-05,1,0.944553,0.990717,0.957182,2.42408e-06,2.33818e-06,2.40381e-06,2.36192e-06,0.000136764,0.000198471,0.000136921,0.000182044,2.91423e-07,3.19296e-07,3.011e-07,3.13704e-07
8.06311e-06,1.16225e-05,8.23655e-06,1.07357e-05,-1.29283e-05,-1.2751e-05,-1.2881e-05,-1.27788e-05,1,0.952862,0.992327,0.963823,2.25758e-06,2.18958e-06,2.24196e-06,2.20389e-06,9.15557e-05,0.000133725,9.13098e-05,0.000123536,2.59082e-07,2.89076e-07,2.67705e-07,2.83998e-07
